username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Peanutzz;2017-07-24 19:40;0;0;"@ BillCassidy # louisiana @ SenBobCorker # tennessee @ senrobportman # ohio @ SenCoryGardner # colorado @ SenShelby # alabama @ SenatorStrangehttps://twitter.com/mattmfm/status/889605694068011008 …";;@ @ @ @ @ @;# # # # #;"889631402916012037";https://twitter.com/Peanutzz/status/889631402916012037
spudmonkey66;2017-07-24 19:38;0;0;"@ SenAlexander @ SenBobCorker You are going to be on record. https://twitter.com/AARPadvocates/status/889609156214362112 …";;@ @;;"889630936345784320";https://twitter.com/spudmonkey66/status/889630936345784320
Uncle_Tee89;2017-07-24 19:37;0;0;"@ SenatorBurr @ SenCapito @ SenBobCorker @ SenTomCotton @ lisamurkowski @ SenDeanHeller @ SenAlexander @ senrobportman @ SenJohnMcCain @ SenateGOPhttps://twitter.com/AARPadvocates/status/889609156214362112 …";;@ @ @ @ @ @ @ @ @ @;;"889630762265399297";https://twitter.com/Uncle_Tee89/status/889630762265399297
SchublePam;2017-07-24 19:37;0;0;". @ SenBobCorker The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! # ResistTrumpcarepic.twitter.com/t6py9FYRfn";;@;#;"889630664269721601";https://twitter.com/SchublePam/status/889630664269721601
ClimEducator_BG;2017-07-24 19:37;0;0;"@ SenBobCorker @ SenAlexander @ RepJohnDuncanJr this guy is turning the Boy Scouts into the # TrumpJugend. Have you had enough yet??";;@ @ @;#;"889630572112424966";https://twitter.com/ClimEducator_BG/status/889630572112424966
AdamBuzard;2017-07-24 19:36;0;3;"Please call & oppose the repeal of health care for your family & neighbors. For me. @ SenBobCorker 615-279-8125 @ SenAlexander 615-736-5129";;@ @;;"889630490017378307";https://twitter.com/AdamBuzard/status/889630490017378307
sbstory33;2017-07-24 19:35;0;0;". @ SenBobCorker Stand up for the large majority that say # VoteNO! Fix what we have. No more sabotage # ResistTrumpcarepic.twitter.com/Ci1UDYw9Xr";;@;# #;"889630265106079744";https://twitter.com/sbstory33/status/889630265106079744
DontDeflect;2017-07-24 19:34;1;3;"And please, even in the absence of a collage, imagine your elderly relatives kicked out of nursing homes because they've lost Medicare.";;;;"889629979914391552";https://twitter.com/DontDeflect/status/889629979914391552
mommicality;2017-07-24 19:31;0;0;"Call @ SenatorCollins @ RandPaul @ CapitoforWV @ SenBobCorker @ SenDeanHeller @ senrobportman @ lisamurkowski @ SenSasse @ BillCassidy 202-224-3121pic.twitter.com/xmOLq6XNBd";;@ @ @ @ @ @ @ @ @;;"889629038527918080";https://twitter.com/mommicality/status/889629038527918080
djbilan;2017-07-24 19:30;0;0;"@ SenBobCorker please do not repeal Obamacare until a replacement is found. # medicalcareforoldandpoor. # compassion.";;@;# #;"889628992604712962";https://twitter.com/djbilan/status/889628992604712962
mommicality;2017-07-24 19:30;0;0;"Call @ SenatorCollins @ RandPaul @ CapitoforWV @ SenBobCorker @ SenDeanHeller @ senrobportman @ lisamurkowski @ SenSasse @ BillCassidy 202-224-3121pic.twitter.com/ttQkgZY1Mj";;@ @ @ @ @ @ @ @ @;;"889628912472424452";https://twitter.com/mommicality/status/889628912472424452
mommicality;2017-07-24 19:29;0;0;"Call @ SenatorCollins @ RandPaul @ CapitoforWV @ SenBobCorker @ SenDeanHeller @ senrobportman @ lisamurkowski @ SenSasse @ BillCassidy 202-224-3121";;@ @ @ @ @ @ @ @ @;;"889628743488217089";https://twitter.com/mommicality/status/889628743488217089
mommicality;2017-07-24 19:28;1;0;"Call @ SenatorCollins @ RandPaul @ CapitoforWV @ SenBobCorker @ SenDeanHeller @ senrobportman @ lisamurkowski @ SenSasse @ BillCassidy 202-224-3121";;@ @ @ @ @ @ @ @ @;;"889628490429067266";https://twitter.com/mommicality/status/889628490429067266
Uncle_Tee89;2017-07-24 19:28;0;0;"@ SenDeanHeller @ SenCapito @ lisamurkowski @ SenAlexander @ SenBobCorker @ SenTomCotton @ senrobportman @ JeffFlake @ SenJohnMcCain @ SenateGOPhttps://twitter.com/JohnKasich/status/889522009264332804 …";;@ @ @ @ @ @ @ @ @ @;;"889628394454953984";https://twitter.com/Uncle_Tee89/status/889628394454953984
colbysftw;2017-07-24 19:26;0;0;"Tf you smoking with statements like that....? Cause I want some.";;;;"889627797060288513";https://twitter.com/colbysftw/status/889627797060288513
Uncle_Tee89;2017-07-24 19:25;0;0;"@ SenDeanHeller @ SenBobCorker @ SenTomCotton @ SenCapito @ lisamurkowski @ SenAlexander @ JohnCornyn @ senrobportman Please see important attachmnthttps://twitter.com/mattmfm/status/889605694068011008 …";;@ @ @ @ @ @ @ @;;"889627573558411264";https://twitter.com/Uncle_Tee89/status/889627573558411264
indivisible_tn;2017-07-24 19:23;11;6;"Or @ SenBobCorker #2018 https://twitter.com/ezralevin/status/889608953574940677 …";;@;#2018;"889627224579731456";https://twitter.com/indivisible_tn/status/889627224579731456
ewaymire;2017-07-24 19:23;0;0;"@ SenBobCorker @ lisamurkowski @ SenDeanHeller Do not be bullied, bought or beleaguered. Be Brave. Vote NO on the MTP. # NoMTP";;@ @ @;#;"889627058933989380";https://twitter.com/ewaymire/status/889627058933989380
mommicality;2017-07-24 19:22;0;0;"Call @ SenatorCollins @ RandPaul @ CapitoforWV @ SenBobCorker @ SenDeanHeller @ senrobportman @ lisamurkowski @ SenSasse @ BillCassidypic.twitter.com/GHG8OIll9N";;@ @ @ @ @ @ @ @ @;;"889626907981090816";https://twitter.com/mommicality/status/889626907981090816
selizwill;2017-07-24 19:21;0;0;"@ SenDeanHeller @ SenBobCorker @ SenAlexander @ CapitoforWV @ LisaForSenatehttps://twitter.com/senfranken/status/889573655319064576 …";;@ @ @ @ @;;"889626555558891520";https://twitter.com/selizwill/status/889626555558891520
mommicality;2017-07-24 19:21;1;0;"Call @ SenatorCollins @ RandPaul @ CapitoforWV @ SenBobCorker @ SenDeanHeller @ senrobportman @ lisamurkowski @ SenSasse @ BillCassidy # ACA # NoRepealpic.twitter.com/dzGEAmpupG";;@ @ @ @ @ @ @ @ @;# #;"889626498449244160";https://twitter.com/mommicality/status/889626498449244160
indivisible_tn;2017-07-24 19:19;3;1;"That check better cash or we'll make sure our friends, family & neighbors know leaders were too morally bankrupt to make good on promises.";;;;"889626141992136704";https://twitter.com/indivisible_tn/status/889626141992136704
Way218;2017-07-24 19:19;0;0;"@ SenBobCorker Support https://www.congress.gov/bill/115th-congress/house-bill/676 … for all Americans";;@;;"889626006931341314";https://twitter.com/Way218/status/889626006931341314
indivisible_tn;2017-07-24 19:18;3;1;"The @ realDonaldTrump promise wasn't just a Repeal, it was "insurance for everybody... lower premiums." Remember? (We do!)";;@;;"889625904258928641";https://twitter.com/indivisible_tn/status/889625904258928641
redbird1016;2017-07-24 19:18;0;0;"@ SenBobCorker @ SenAlexander Shame on you, GOP!https://twitter.com/4everNeverTrump/status/889590845908951041 …";;@ @;;"889625815406739456";https://twitter.com/redbird1016/status/889625815406739456
KristenKDinger;2017-07-24 19:17;1;1;"In January you said that you thought this was risky and voting for straight repeal was about making a political point. What has changed?";;;;"889625669877018629";https://twitter.com/KristenKDinger/status/889625669877018629
indivisible_tn;2017-07-24 19:17;4;3;"If the senators won't listen to constituents, fully understand the realities (or version) of this bill, they are unfit to serve.";;;;"889625641473191937";https://twitter.com/indivisible_tn/status/889625641473191937
redbird1016;2017-07-24 19:16;0;0;"@ SenBobCorker @ Tennesseanhttps://twitter.com/HuffPostPol/status/889567861332684801 …";;@ @;;"889625474019852288";https://twitter.com/redbird1016/status/889625474019852288
indivisible_tn;2017-07-24 19:16;5;3;"Corker: Arne Owens, arne_owens@corker.senate.gov 202-224-3344. Alexander: Misty Marshall, misty_marshall@alexander.senate.gov 202-224-4944";;@corker @alexander;;"889625307266912258";https://twitter.com/indivisible_tn/status/889625307266912258
Horn_Sannity;2017-07-24 19:15;0;0;"Being THREATENED to vote for something when you don't even know what you're voting for? Do you want to support this vision of America?";;;;"889625172000616448";https://twitter.com/Horn_Sannity/status/889625172000616448
indivisible_tn;2017-07-24 19:15;3;4;"2/ Demand @ SenBobCorker @ SenAlexander vote NO on motion to proceed on repeal. # ProtectOurcare";;@ @;#;"889625075875532800";https://twitter.com/indivisible_tn/status/889625075875532800
ChristyCagle;2017-07-24 19:15;0;0;"@ SenBobCorker don't put coverage for # bleedingdisorders at risk! Vote NO on MTP! # protectourcare # protectmedicaid";;@;# # #;"889625007554527232";https://twitter.com/ChristyCagle/status/889625007554527232
crimsonluna;2017-07-24 19:14;0;1;"Excellent!!";;;;"889624824791826433";https://twitter.com/crimsonluna/status/889624824791826433
EnviroCatTN;2017-07-24 19:12;0;3;"Just used ResistBot @ botresist . Absolutely terrific! My fax msg to both Alexander & Corker went thru on 1st attempt! Thnx 4 tip!";;@;;"889624447736479745";https://twitter.com/EnviroCatTN/status/889624447736479745
redbird1016;2017-07-24 19:12;0;0;"@ lisamurkowski @ senrobportman @ SenDeanHeller @ SenatorCollins @ SenCapito @ SenBobCorker @ SenJohnMcCainhttps://twitter.com/JohnKasich/status/889522009264332804 …";;@ @ @ @ @ @ @;;"889624335778021378";https://twitter.com/redbird1016/status/889624335778021378
TNCouncilDD;2017-07-24 19:12;0;0;"@ SenBobCorker, @ SenAlexander Tennesseans w/ disabilities not served by Medicaid 'waivers' rely on families, ACA protections for their care.";;@ @;;"889624235362189313";https://twitter.com/TNCouncilDD/status/889624235362189313
lynndukes;2017-07-24 19:11;0;0;"@ SenBobCorker Walking the plank for party and ignoring the country. Uninsured will suffer. Fix # ACA instead of killing it. # HealthcareBillhttps://twitter.com/SenBobCorker/status/888014816127983616 …";;@;# #;"889624065253703681";https://twitter.com/lynndukes/status/889624065253703681
artbytammie;2017-07-24 19:11;0;0;"You will be killing people like me w/ Lupus and killing the dream of working for ourselves so we don't end up working in to an early grave.";;;;"889624011155615746";https://twitter.com/artbytammie/status/889624011155615746
snotrocket4u;2017-07-24 19:10;0;0;"put me down as a no as well.";;;;"889623905891209217";https://twitter.com/snotrocket4u/status/889623905891209217
crimsonluna;2017-07-24 19:09;0;0;"Yes!!";;;;"889623720142229504";https://twitter.com/crimsonluna/status/889623720142229504
ATnDemocrat;2017-07-24 19:09;0;0;"@ SenBobCorker # NeverRepealhttps://twitter.com/davidaxelrod/status/889595486297927680 …";;@;#;"889623572620210177";https://twitter.com/ATnDemocrat/status/889623572620210177
dumatau17;2017-07-24 19:07;0;1;"Go to Stand up America on Facebook. They fax then letters via messenger";;;;"889623016296124417";https://twitter.com/dumatau17/status/889623016296124417
talley_leanne;2017-07-24 19:05;0;1;"@ SenBobCorker @ SenAlexander I do not understand how you believe this is ok. Think about your constituents, please.https://twitter.com/indivisiblefrr/status/889621259293790209 …";;@ @;;"889622709830811648";https://twitter.com/talley_leanne/status/889622709830811648
brutus1959;2017-07-24 19:05;0;0;"@ lisamurkowski @ SenCapito @ senrobportman @ SenatorCollins @ SenBobCorker @ SenAlexander This is what Trump thinks of you! # VoteNoTuesdayhttps://twitter.com/ABC/status/889618610246762496 …";;@ @ @ @ @ @;#;"889622702964842498";https://twitter.com/brutus1959/status/889622702964842498
talley_leanne;2017-07-24 19:05;0;1;"@ SenBobCorker @ SenAlexander I do not understand how you believe this is ok. Think about your constituents. Grow a spine.https://twitter.com/indivisiblefrr/status/889621259293790209 …";;@ @;;"889622607972184064";https://twitter.com/talley_leanne/status/889622607972184064
DrPhelpsTN;2017-07-24 19:05;29;28;"Hello @ SenBobCorker & @ SenAlexander. @ lisamurkowski will # VoteNO on the bill. Will both of you follow her lead and # KillTheBillTuesday?https://twitter.com/protectcareak/status/889597478063849472 …";;@ @ @;# #;"889622508420378624";https://twitter.com/DrPhelpsTN/status/889622508420378624
Uncle_Tee89;2017-07-24 19:04;0;0;"@ lisamurkowski @ SenAlexander @ SenCapito @ SenDeanHeller @ JohnCornyn @ SenBobCorker @ SenTomCotton @ JeffFlakehttps://twitter.com/ASlavitt/status/889608785001664513 …";;@ @ @ @ @ @ @ @;;"889622343198400513";https://twitter.com/Uncle_Tee89/status/889622343198400513
ingesey;2017-07-24 19:03;1;2;"Not at all true. Trump has lowest approval of any president at this point EVER! Also lost the popular vote! # alternativefacts # baldfacedlies";;;# #;"889622149648052224";https://twitter.com/ingesey/status/889622149648052224
fstop09;2017-07-24 19:03;5;20;"This is disgraceful. When is enough for you @ SenAlexander @ SenBobCorker";;@ @;;"889622011236032512";https://twitter.com/fstop09/status/889622011236032512
crimsonluna;2017-07-24 19:02;0;0;"What's the number for Standup? I'll give them a go as well. # eastTNresist";;;#;"889621773255413760";https://twitter.com/crimsonluna/status/889621773255413760
kim89Da;2017-07-24 19:01;0;0;"@ RonJohnsonWI @ SenCapito @ DeanHeller @ LindseyGrahamSC @ lisamurkowski @ BillCassidy @ SenBobCorker @ SenTomCotton You are all hurting us 4 showhttps://twitter.com/tedlieu/status/889619987643629568 …";;@ @ @ @ @ @ @ @;;"889621700681314305";https://twitter.com/kim89Da/status/889621700681314305
wife2ofhenry8;2017-07-24 19:00;0;0;"@ SenatorStrange @ SenShelby @ SenAlexander @ SenBobCorker @ SenateGOPhttps://twitter.com/JesseLehrich/status/889539561759678466 …";;@ @ @ @ @;;"889621223419850752";https://twitter.com/wife2ofhenry8/status/889621223419850752
StormResist;2017-07-24 18:59;5;6;"@ SenAlexander @ SenBobCorker look at them before you cast that vote!!";;@ @;;"889621173558013952";https://twitter.com/StormResist/status/889621173558013952
ingesey;2017-07-24 18:58;0;0;"One of your constituents opposed to the repeal of Obamacare and any replacement proposed thus far. Vote "no" or we will vote "no" on you!";;;;"889620951901536257";https://twitter.com/ingesey/status/889620951901536257
Horn_Sannity;2017-07-24 18:58;4;1;"Please don't let the privileged, who know no want, and will never be without health insurance, push you to do the wrong thing. Please.";;;;"889620921052528644";https://twitter.com/Horn_Sannity/status/889620921052528644
TurnLeft2018;2017-07-24 18:58;0;0;"@ SenateMajLdr @ SenAlexander @ SenBobCorker # fixACA # trumpcarehttps://twitter.com/khimmelfarts/status/889606501605748736 …";;@ @ @;# #;"889620826248630272";https://twitter.com/TurnLeft2018/status/889620826248630272
davidle1234;2017-07-24 18:58;0;1;"Obamacare is funded on the backs of private citizens pensions Fannie Mae, taking our quarterly earnings to pay insurance companies, Legal ??";;;;"889620773752721408";https://twitter.com/davidle1234/status/889620773752721408
TeriGRight;2017-07-24 18:58;11;7;". @ SenBobCorker Coverage isn't care! Keep fighting for # FullRepeal! # PJNETpic.twitter.com/BofeJjoXyf";;@;# #;"889620766446243840";https://twitter.com/TeriGRight/status/889620766446243840
Horn_Sannity;2017-07-24 18:58;0;0;"You know very well that the process being used to pass this bill is something unrecognizable in American history.";;;;"889620715711991810";https://twitter.com/Horn_Sannity/status/889620715711991810
dumatau17;2017-07-24 18:57;0;1;"I also faxed via Standup # eastTNresist";;;#;"889620655007830017";https://twitter.com/dumatau17/status/889620655007830017
sissy_smylie;2017-07-24 18:57;0;0;"@ SenBobCorker Even if u r so cold hearted to think u should vote yes, look at the polls - voting NO is much more likely to get u reelected.";;@;;"889620513089257473";https://twitter.com/sissy_smylie/status/889620513089257473
BethAlice13;2017-07-24 18:57;18;18;"@ SenBobCorker @ SenAlexander Are you listening?";;@ @;;"889620494504382468";https://twitter.com/BethAlice13/status/889620494504382468
davidle1234;2017-07-24 18:57;0;2;"US Treasury must be close to insolvency: by congressional action taking # fannie mae (Billions income) from pensioners: to fund Obamacare.";;;#;"889620489974558720";https://twitter.com/davidle1234/status/889620489974558720
Horn_Sannity;2017-07-24 18:55;0;0;"Thousands of hospitals and clinics in rural areas will have to close. Millions of jobs will be lost. Please, please consider this.";;;;"889620123249672192";https://twitter.com/Horn_Sannity/status/889620123249672192
crimsonluna;2017-07-24 18:55;1;2;"Use Resist Bot @ botresist Send a text msg of Resist to 50409. It's easy. They will send a fax to both Alexander and Corker. # eastTNresist";;@;#;"889620107810533378";https://twitter.com/crimsonluna/status/889620107810533378
p_perry2672;2017-07-24 18:55;0;0;"@ SenBobCorker mother, recent stroke victim, relies on Medicaid. Never took a "handout" in her life. Pls consider those like her in vote";;@;;"889620029150547969";https://twitter.com/p_perry2672/status/889620029150547969
Horn_Sannity;2017-07-24 18:54;0;0;"And people will lose the freedom to be able to move from one job to another without the horrible fear of losing their healthcare.";;;;"889619859893620736";https://twitter.com/Horn_Sannity/status/889619859893620736
sissy_smylie;2017-07-24 18:54;0;0;"@ SenBobCorker When your day comes and you are standing at the pearly gates, is supporting healthcare what you will be proud of? # sinner";;@;#;"889619759377129472";https://twitter.com/sissy_smylie/status/889619759377129472
Horn_Sannity;2017-07-24 18:53;0;0;"Even people who get their healthcare from their employer will see major negative changes to their healthcare coverage.";;;;"889619695699152897";https://twitter.com/Horn_Sannity/status/889619695699152897
Horn_Sannity;2017-07-24 18:53;2;0;"Because this monstrosity of a bill will affect every single person who has healthcare in this country, and not in a good way.";;;;"889619528136699905";https://twitter.com/Horn_Sannity/status/889619528136699905
Horn_Sannity;2017-07-24 18:52;0;0;"They can't lobby you, they depend on your insight and initiative to take care of them. But they are not the only ones…";;;;"889619327720226817";https://twitter.com/Horn_Sannity/status/889619327720226817
sissy_smylie;2017-07-24 18:52;0;0;"@ SenBobCorker you are making a bad decision if u vote for ANY of the healthcare bills. You must think they're awful to hide them like this.";;@;;"889619273446031361";https://twitter.com/sissy_smylie/status/889619273446031361
GeneDouglas7;2017-07-24 18:51;0;0;"@ SenateMajLdr @ SenTomCotton @ RandPaul @ SenatorWicker @ SenatorCollins @ SenMikeLee @ SenTedCruz @ SenThadCochran @ SenateGOP @ SenBobCorker REPEAL";;@ @ @ @ @ @ @ @ @ @;;"889619107783618561";https://twitter.com/GeneDouglas7/status/889619107783618561
Horn_Sannity;2017-07-24 18:50;0;0;"They cannot speak to you directly, because of their condition. But they are there, millions. They depend on you to see them and to hear them";;;;"889618930393911296";https://twitter.com/Horn_Sannity/status/889618930393911296
sissy_smylie;2017-07-24 18:50;0;0;"DO NOT repeal # aca with any of current proposals. They ALL will damage millions of people. I don't understand why YOU DON'T CARE! VOTE NO.";;;#;"889618904267575298";https://twitter.com/sissy_smylie/status/889618904267575298
Troluzoo;2017-07-24 18:50;0;0;"@ SenBobCorker # KillTheBill TN deserves better! Vote yes and start looking for a new job. # TrumpcareKills";;@;# #;"889618802505379840";https://twitter.com/Troluzoo/status/889618802505379840
Horn_Sannity;2017-07-24 18:50;0;0;"Millions of Americans, the oldest, disabled, weakest, most vulnerable, are BEGGING you to reject the remarkably cruel bill tomorrow.";;;;"889618719005175808";https://twitter.com/Horn_Sannity/status/889618719005175808
deborahlederman;2017-07-24 18:48;0;0;"Done! called @ SenBobCorker @ SenAlexander & told them NO on Trump(don't)Care. they serve at the pleasure of the public & we're not pleased!";;@ @;;"889618304091992070";https://twitter.com/deborahlederman/status/889618304091992070
WhittGarrison;2017-07-24 18:46;1;0;"@ SenBobCorker vote no on Trump care! # myhealthcarematters";;@;#;"889617821604491264";https://twitter.com/WhittGarrison/status/889617821604491264
crimsonluna;2017-07-24 18:46;0;1;"I finally used Resist Bot. 50409. Both my faxes got through on the second try. # eastTNresist";;;#;"889617758849257473";https://twitter.com/crimsonluna/status/889617758849257473
Horn_Sannity;2017-07-24 18:46;0;0;"Important! @ SenCapito @ BillCassidy @ SenBobCorker @ SenJohnMcCain @ lisamurkowski @ senrobportman @ SenSasse @ SenDeanHeller @ JeffFlake";;@ @ @ @ @ @ @ @ @;;"889617737449955332";https://twitter.com/Horn_Sannity/status/889617737449955332
tncitizenaction;2017-07-24 18:45;1;0;"What do you think, @ BillHaslam? Will you tell @ SenBobCorker to # KillTheBill?https://twitter.com/aslavitt/status/889608785001664513 …";;@ @;#;"889617572165025793";https://twitter.com/tncitizenaction/status/889617572165025793
nknewsom;2017-07-24 18:44;0;0;"Especially one that affects hundreds of thousands of people in the state you both represent.";;;;"889617213765939202";https://twitter.com/nknewsom/status/889617213765939202
Peanutzz;2017-07-24 18:43;0;0;"@ BillCassidy # louisiana @ SenBobCorker # tennessee @ senrobportman # ohio @ SenCoryGardner # colorado @ SenShelby # alabama @ SenatorStrangehttps://twitter.com/civilrightsorg/status/889553618357059584 …";;@ @ @ @ @ @;# # # # #;"889617127136796673";https://twitter.com/Peanutzz/status/889617127136796673
masseyranch;2017-07-24 18:43;1;1;"I will never vote for anyone who supports gutting Medicaid, EVER @ SenateMajLdr @ SenAlexander @ SenDeanHeller @ SenBobCorker @ BobCorkerhttps://twitter.com/OFA/status/889613647533801474 …";;@ @ @ @ @;;"889617023474573314";https://twitter.com/masseyranch/status/889617023474573314
MemphiSeagrove;2017-07-24 18:43;0;0;"Ditto.";;;;"889617005690707973";https://twitter.com/MemphiSeagrove/status/889617005690707973
nknewsom;2017-07-24 18:43;0;2;"Voting Yes to a mystery bill, @ SenBobCorker & @ SenAlexander? This isn't like "mystery flavor" candy where you hope to get a good flavor.";;@ @;;"889616968508203009";https://twitter.com/nknewsom/status/889616968508203009
OsborneCt;2017-07-24 18:40;0;0;"@ SenBobCorker @ SenAlexander please vote NO on MTP to repeal Obamacare. Take time to research and learn the effect that would have on TN!";;@ @;;"889616339236737024";https://twitter.com/OsborneCt/status/889616339236737024
AnnaEngelbrech5;2017-07-24 18:38;0;0;"@ SenBobCorker Grow up! We will always vote for Senators, tell David & Charles to buck up. http://www.latimes.com/opinion/op-ed/la-oe-lamar-french-healthcare-20161118-story.html …";;@;;"889615812205694976";https://twitter.com/AnnaEngelbrech5/status/889615812205694976
ryanlinkmusic;2017-07-24 18:37;4;3;". @ SenBobCorker @ SenAlexander I and thousands upon thousands of your constituents in Tennessee demand that you stop trying to repeal the ACA.";;@ @;;"889615669142192130";https://twitter.com/ryanlinkmusic/status/889615669142192130
lauralosche;2017-07-24 18:37;0;0;"@ SenBobCorker @ SenJohnMcCain @ SenAlexander @ SenatorCollins @ lisamurkowski @ SenCapito @ LindseyGrahamSC @ SenateMajLdrhttps://twitter.com/jimcassidy48/status/889609458254573569 …";;@ @ @ @ @ @ @ @;;"889615661454041088";https://twitter.com/lauralosche/status/889615661454041088
EnviroCatTN;2017-07-24 18:36;2;1;"@ SenBobCorker @ SenAlexander ,don't vote the will of Sen McConnell or POTUS-- vote the will of your TN constituents! # ProtectOurCare # wevotehttps://twitter.com/tndp/status/889562326063431681 …";;@ @;# #;"889615394851475458";https://twitter.com/EnviroCatTN/status/889615394851475458
Galofresistance;2017-07-24 18:35;0;0;"@ SenBobCorker Vote yes on the insane HC bill and Americans are doomed. Don't put your name on the disaster! HC that works,not killsNo NO NO";;@;;"889615159081267200";https://twitter.com/Galofresistance/status/889615159081267200
cnreber;2017-07-24 18:35;0;0;"VOTE NO!! FOR THE PEOPLE!! # MakeACABetter # SaveMedicaid @ SenDeanHeller @ LisaForSenate @ SenatorCollins @ SenMikeLee @ SenCapito @ SenBobCorker";;@ @ @ @ @ @;# #;"889614976293490688";https://twitter.com/cnreber/status/889614976293490688
lalah1714;2017-07-24 18:34;0;0;"@ SenBobCorker Please, do not vote to repeal the ACA without a replacement! Peoples lives are at stake!";;@;;"889614744809820160";https://twitter.com/lalah1714/status/889614744809820160
Strickland4all;2017-07-24 18:32;0;2;"Left message on after hours answering machine, again. Keep calling, keep emailing, keep fighting! # SaveTheACA";;;#;"889614377724280832";https://twitter.com/Strickland4all/status/889614377724280832
jms6785;2017-07-24 18:32;0;0;"@ SenAlexander @ SenBobCorker https://twitter.com/xeni/status/889573254179966976 …";;@ @;;"889614220861612032";https://twitter.com/jms6785/status/889614220861612032
IronStarRosse;2017-07-24 18:31;0;0;". @ SenBobCorker The Senate Trumpcare bill puts 22 million Americans' lives at risk. Vote NO! Over 600k deserving ppl in your state at risk.";;@;;"889613942099726337";https://twitter.com/IronStarRosse/status/889613942099726337
