runningerica;2017-07-24 18:09;1;1;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889608398760796160";https://twitter.com/runningerica/status/889608398760796160
davidsav;2017-07-24 18:07;0;0;". @ JerryMoran I'm watching your vote on # healthcare reform. VOTE NO to protect the care of Kansans.https://cards.twitter.com/cards/18ce54ddo5i/4k5y0 …";;@;#;"889608020493258755";https://twitter.com/davidsav/status/889608020493258755
wiebe_maura;2017-07-24 17:57;0;1;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS!https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889605560458510336";https://twitter.com/wiebe_maura/status/889605560458510336
candyasslib;2017-07-24 17:56;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889605292417306624";https://twitter.com/candyasslib/status/889605292417306624
DanSmith112263;2017-07-24 17:51;0;0;"Yes, the GOP did have ethics, back in the day.http://nymag.com/daily/intelligencer/2017/06/trumps-sabotage-of-obamacare-is-working.html …";;;;"889603868417564672";https://twitter.com/DanSmith112263/status/889603868417564672
LabdogWillie;2017-07-24 17:50;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS!https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889603637588234241";https://twitter.com/LabdogWillie/status/889603637588234241
DanSmith112263;2017-07-24 17:49;0;0;"Speaking of public service ... http://nymag.com/daily/intelligencer/2017/06/trumps-sabotage-of-obamacare-is-working.html …";;;;"889603384017334272";https://twitter.com/DanSmith112263/status/889603384017334272
mskellyesl;2017-07-24 17:48;0;1;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889603191658119171";https://twitter.com/mskellyesl/status/889603191658119171
storylaura;2017-07-24 17:44;0;0;"Hey @ jerrymoran please do what's right and vote no. https://twitter.com/protectcare/status/888427925145518081 …";;@;;"889602221851148293";https://twitter.com/storylaura/status/889602221851148293
Radleycolahan;2017-07-24 17:43;0;0;". @ JerryMoran I'm watching your vote on # healthcare reform. VOTE NO to protect the care of Kansans. https://cards.twitter.com/cards/18ce54ddo5i/4k5y0 …";;@;#;"889602041705889792";https://twitter.com/Radleycolahan/status/889602041705889792
cyinoz333;2017-07-24 17:42;0;0;"Our Kansas Senators @ JerryMoran @ PatRoberts need to keep their campaign promises and # RepealObamacare . Now is the time to act.";;@ @;#;"889601741729263617";https://twitter.com/cyinoz333/status/889601741729263617
B_Vent;2017-07-24 17:40;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS!https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889601294297686017";https://twitter.com/B_Vent/status/889601294297686017
PeyingFong;2017-07-24 17:36;1;1;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS!https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889600268681310208";https://twitter.com/PeyingFong/status/889600268681310208
BSudell;2017-07-24 17:33;0;0;"CannotTolerateHow @ SenateMajLdr is # ForcingHealthcareOnAmerica. Vote No @ JerryMoran @ BenSasse @ SenatorLankford @ SenatorTimScott @ tedcruz";;@ @ @ @ @ @;#;"889599384161267712";https://twitter.com/BSudell/status/889599384161267712
buzdev;2017-07-24 17:32;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889599274794852357";https://twitter.com/buzdev/status/889599274794852357
tauycreek;2017-07-24 17:30;0;0;"So if @ JerryMoran and @ SenPatRoberts don't want to receive constant resign/work hard to vote you out faxes they'll let # HealthcareBill die.";;@ @;#;"889598588237602817";https://twitter.com/tauycreek/status/889598588237602817
IncognitoMeems;2017-07-24 17:28;0;0;". @ JerryMoran Vote yes to move healthcare debate forward, and also vote the same way you did in December 2015: repeal Obamacare.";;@;;"889598166189977601";https://twitter.com/IncognitoMeems/status/889598166189977601
MarianneVerre;2017-07-24 17:28;0;0;"Do you know why @ SenCapito @ SenDeanHeller @ JeffFlake @ JerryMoran @ senrobportman @ BillCassidy @ lisamurkowski ? NO # trumpcare NO repeal # ACA";;@ @ @ @ @ @ @;# #;"889598157612503040";https://twitter.com/MarianneVerre/status/889598157612503040
DebbieM62477;2017-07-24 17:23;1;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS!https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889597009895858176";https://twitter.com/DebbieM62477/status/889597009895858176
king_sandirella;2017-07-24 17:23;0;0;"@ JerryMoran Vote NO on Trumpcare or lose your job and your ACA care.";;@;;"889596932754206721";https://twitter.com/king_sandirella/status/889596932754206721
ConcernedPoodle;2017-07-24 17:20;1;0;". @ JerryMoran I'm watching your vote on # healthcare reform. VOTE NO to protect the care of Kansans.https://cards.twitter.com/cards/18ce54ddo5i/4k5y0 …";;@;#;"889596191268372481";https://twitter.com/ConcernedPoodle/status/889596191268372481
tiggerity;2017-07-24 17:20;0;0;"@ JerryMoran please do not vote for this healthcare bill that McConnell is too scared to show you. Please have same fortitude as last week";;@;;"889596148520038401";https://twitter.com/tiggerity/status/889596148520038401
sharileewright;2017-07-24 17:14;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889594589979521024";https://twitter.com/sharileewright/status/889594589979521024
OwensrobD;2017-07-24 17:12;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS!https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889594168011628546";https://twitter.com/OwensrobD/status/889594168011628546
JClarkson1980;2017-07-24 17:12;0;0;"I hope @ JerryMoran isn't planning to vote for this secret Healthcare Bill that would harm millions of people -- including KS residents";;@;;"889594121878466560";https://twitter.com/JClarkson1980/status/889594121878466560
epilady1960;2017-07-24 17:11;0;0;"Your constituents are depending on you, @ JerryMoran. Vote 'no' on # Obamacare repeal.";;@;#;"889593829321392128";https://twitter.com/epilady1960/status/889593829321392128
edwawillys;2017-07-24 17:07;0;0;". @ SenMikeLee vote no on MTP; domestic equivalent of invading Iraq without a plan for occupation. http://nymag.com/daily/intelligencer/2017/07/trumpcare-is-the-worst-designed-social-policy-in-history.html …. @ Indivisible_WA8";;@ @;;"889592926409445376";https://twitter.com/edwawillys/status/889592926409445376
klemmju;2017-07-24 17:05;3;1;"Your constituents are depending on you, @ JerryMoran. Vote 'no' on # Obamacare repeal.";;@;#;"889592403086245890";https://twitter.com/klemmju/status/889592403086245890
edwawillys;2017-07-24 17:02;0;0;". @ JerryMoran vote no on MTP; domestic equivalent of invading Iraq without a plan for occupation. http://nymag.com/daily/intelligencer/2017/07/trumpcare-is-the-worst-designed-social-policy-in-history.html …. @ Indivisible_WA8";;@ @;;"889591585196785664";https://twitter.com/edwawillys/status/889591585196785664
KimMcCurrly;2017-07-24 16:58;1;0;"You stood up for us, and we were so proud. Stay strong, @ JerryMoran. Vote 'no' on # Obamacare repeal.";;@;#;"889590727210139648";https://twitter.com/KimMcCurrly/status/889590727210139648
afkmofo;2017-07-24 16:58;1;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889590644448133125";https://twitter.com/afkmofo/status/889590644448133125
Rec9GF;2017-07-24 16:56;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889590055165145089";https://twitter.com/Rec9GF/status/889590055165145089
abnormalmilieu;2017-07-24 16:53;1;0;". @ SenCapito @ DeanHeller @ senrobportman @ lisamurkowski @ JerryMoran @ BillCassidy Vote NO on this travesty of a healthcare bill. # SaveOurCare";;@ @ @ @ @ @;#;"889589481195446272";https://twitter.com/abnormalmilieu/status/889589481195446272
CWO4WEPS;2017-07-24 16:52;0;0;"ELECTION PROMISE, NOW BACKSTABBING PEOPLE IMO @ SenDeanHeller @ senrobportman @ JerryMoran @ SenCapito @ lisamurkowski https://www.google.com/amp/s/www.pbs.org/newshour/amp/rundown/five-gop-senators-now-oppose-health-care-bill-written …";;@ @ @ @ @;;"889589217478692864";https://twitter.com/CWO4WEPS/status/889589217478692864
ksmms;2017-07-24 16:49;0;0;". @ JerryMoran I'm watching your vote on # healthcare reform. VOTE NO to protect the care of Kansans. https://cards.twitter.com/cards/18ce54ddo5i/4k5y0 …";;@;#;"889588327502032896";https://twitter.com/ksmms/status/889588327502032896
Smithersjones99;2017-07-24 16:47;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889587988405080065";https://twitter.com/Smithersjones99/status/889587988405080065
willysbuddy;2017-07-24 16:47;0;0;". @ JerryMoran I'm watching your vote on # healthcare reform. VOTE NO to protect the care of Kansans. https://cards.twitter.com/cards/18ce54ddo5i/4k5y0 …";;@;#;"889587877130235904";https://twitter.com/willysbuddy/status/889587877130235904
teakinrj;2017-07-24 16:46;0;0;"@ JerryMoran These rural clinics and hospitals matter to Kansans! Disabled, kids, and elderly need care, our veterans need care. # NoTrumpcarehttps://twitter.com/wrobertswriter/status/889579435766288384 …";;@;#;"889587607377555456";https://twitter.com/teakinrj/status/889587607377555456
ksmainstream;2017-07-24 16:46;18;16;"28 groups paid for full-page @ nytimes ad urging Senators to # VoteNO on health care repeal. Have YOU @ JerryMoran TODAY? (202) 224-6521 pic.twitter.com/D0ujlS1NW5";;@ @;#;"889587597839826948";https://twitter.com/ksmainstream/status/889587597839826948
livingsammich;2017-07-24 16:40;0;0;"Senators @ JerryMoran & @ PatRoberts: Proceed with motion? No! Repeal ACA? No! Listen to Kansans? Yes! # HealthcareBill";;@ @;#;"889586172409851906";https://twitter.com/livingsammich/status/889586172409851906
SwansonSwansonv;2017-07-24 16:39;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889585785774772228";https://twitter.com/SwansonSwansonv/status/889585785774772228
DianGlendening;2017-07-24 16:39;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS!https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889585745937170432";https://twitter.com/DianGlendening/status/889585745937170432
tle0361;2017-07-24 16:38;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889585598348095489";https://twitter.com/tle0361/status/889585598348095489
SlainteAdams;2017-07-24 16:36;1;1;". @ jerrymoran, vote NO on a health care bill that doesn't put patients first. Stand up # ForOurPatients! https://cards.twitter.com/cards/18ce54ddo5i/4km8j …";;@;#;"889585218327334913";https://twitter.com/SlainteAdams/status/889585218327334913
leslieradams;2017-07-24 16:34;0;0;"@ JerryMoran If you're a "no" on BCRA then you must be a "no" on this! # KS needs you to # SaveOurHealthcare # SaveMedicaid @ Indivisible_LFK https://twitter.com/TopherSpiro/status/889571038492753920 …";;@ @;# # #;"889584706307731456";https://twitter.com/leslieradams/status/889584706307731456
gwccurious;2017-07-24 16:33;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889584390287892484";https://twitter.com/gwccurious/status/889584390287892484
nbwest;2017-07-24 16:33;0;0;"@ JerryMoran Voting against the GOP health bill is a vote for Obamacare. U now own Obamacare and our suffering under it.";;@;;"889584378040406016";https://twitter.com/nbwest/status/889584378040406016
Dindy5;2017-07-24 16:31;0;0;"U have bring a bill to the floor to argue pro & cons. Your health care will not change with this vote. Check your high school govt.";;;;"889583874841464834";https://twitter.com/Dindy5/status/889583874841464834
Dindy5;2017-07-24 16:27;0;0;". @ JerryMoran we need # healthcare reform, not cuts. Vote NO on any bill that doesn't protect quality care in KS! https://cards.twitter.com/cards/18ce54ddo5i/4k5xy …";;@;#;"889582930049323008";https://twitter.com/Dindy5/status/889582930049323008
rsprague1959;2017-07-24 16:24;0;0;"Single friend, about $300 per month & single mother w/ two kids, $450 per mnth. Matter of fact, she was struggling 2 pay 1200 b4 Obamacare";;;;"889582163905179653";https://twitter.com/rsprague1959/status/889582163905179653
