username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
WMC_Caucus;2017-07-24 19:40;0;0;"Again with the identity politics. What about the working middle class being financially raped to pay for it all? So much for your slogan.";;;;"889631381017460740";https://twitter.com/WMC_Caucus/status/889631381017460740
journeysincolor;2017-07-24 19:40;0;3;"Thank you, Senator!";;;;"889631347828019201";https://twitter.com/journeysincolor/status/889631347828019201
Awake_Today;2017-07-24 19:40;0;2;"God I can't wait until we can vote you out of the Senate...";;;;"889631338390851584";https://twitter.com/Awake_Today/status/889631338390851584
KinraIce;2017-07-24 19:40;0;0;"I want some pizza! Dang that is super cool.";;;;"889631299643854850";https://twitter.com/KinraIce/status/889631299643854850
MackeyTheresa;2017-07-24 19:39;0;4;"Thanks again & again & again!";;;;"889631201929166848";https://twitter.com/MackeyTheresa/status/889631201929166848
maryk931;2017-07-24 19:39;0;0;"seriously, how do you not love that guy.";;;;"889631127484469248";https://twitter.com/maryk931/status/889631127484469248
Pegasis38;2017-07-24 19:39;0;0;"The # Democrats?";;;#;"889631116122107906";https://twitter.com/Pegasis38/status/889631116122107906
ChangeSeats;2017-07-24 19:39;0;0;"RT @ SenBobCasey: RT @ HMinPA: . @ SenBobCasey talks # Medicaid & # GOP # HealthcareBill while in # McConnellsburg today. http://buff.ly/2uu428P";;@ @ @;# # # #;"889631049139048454";https://twitter.com/ChangeSeats/status/889631049139048454
octoberskeye;2017-07-24 19:39;2;5;"Who in their right mind would support something that is literally # DeathByGOP";;;#;"889631048870412288";https://twitter.com/octoberskeye/status/889631048870412288
SenBobCasey;2017-07-24 19:38;295;902;"On the Senate floor to defend the care of the most vulnerable among us. Watch live.https://www.facebook.com/SenatorBobCasey/videos/1401739723212510/ …";;;;"889630923590963200";https://twitter.com/SenBobCasey/status/889630923590963200
TuesdaysToomey;2017-07-24 19:38;35;107;"Yet another example of how @ SenBobCasey supports his constituents instead of arresting them and saying their paid. https://twitter.com/ronicacleary/status/889619001952829441 …";;@;;"889630812026613761";https://twitter.com/TuesdaysToomey/status/889630812026613761
ChangeSeats;2017-07-24 19:36;0;0;"RT @ SenBobCasey: RT @ pcntv: ICYMI: Watch @ SenBobCasey's town hall in Erie from this weekend NOW on PCN and PCN Sel… http://buff.ly/2uQP5jv";;@ @ @;;"889630306826891264";https://twitter.com/ChangeSeats/status/889630306826891264
huntsvut;2017-07-24 19:33;0;0;"Did @ SenBobCasey have any comment about the Charlie Gard case? Should judges get to decide which ppl get which kind/amt of healthcare?";;@;;"889629695146328066";https://twitter.com/huntsvut/status/889629695146328066
amhwohl;2017-07-24 19:27;1;0;"@ SenBobCasey Thank you for your commitment to Americans with disabilities. Our family is grateful. # SaveMedicaid # NoCapsNoCutspic.twitter.com/GBKkLmdCtj";;@;# #;"889628111062618113";https://twitter.com/amhwohl/status/889628111062618113
KimJarrett2;2017-07-24 19:27;0;0;"@ SenBobCasey @ McConnellPress @ SenateGOP @ lisamurkowski @ SenCapito @ SenToomey @ SenCoryGardner @ ChuckGrassley @ SenJohnThune @ @ SenDeanHellerhttps://twitter.com/bruceymonkey/status/889626616766312449 …";;@ @ @ @ @ @ @ @ @ @ @;;"889628040975839233";https://twitter.com/KimJarrett2/status/889628040975839233
chickenkatrina;2017-07-24 19:24;0;0;"Ya well, we got screwed over by Democrats with "lower premium...keep your doctor....yada yada.";;;;"889627499986132992";https://twitter.com/chickenkatrina/status/889627499986132992
TracyGriffith;2017-07-24 19:18;0;0;"So proud to call @ SenBobCasey my senator! # hero # pizzadeliveryguy";;@;# #;"889625896663035904";https://twitter.com/TracyGriffith/status/889625896663035904
theNeutral00;2017-07-24 19:16;0;0;"@ SenatorCarper - Great job on introducing a jobs bill! I hope my senators support it! @ SenToomey @ SenBobCasey";;@ @ @;;"889625422522183680";https://twitter.com/theNeutral00/status/889625422522183680
rjput01;2017-07-24 19:15;0;0;"Reminds me of what the democrats did when they jammed thru obamacare you're such a hypocrite";;;;"889625205060100097";https://twitter.com/rjput01/status/889625205060100097
raisa_crespo;2017-07-24 19:15;0;2;"@ RonicaCleary is the best for capturing this amazingness!";;@;;"889625176513576966";https://twitter.com/raisa_crespo/status/889625176513576966
Danire212;2017-07-24 19:14;0;0;"So glad he thought 2 pizzas would feed 27 people.... What a schmuck # replaceCasey2018";;;#;"889624927871094785";https://twitter.com/Danire212/status/889624927871094785
Danire212;2017-07-24 19:13;0;0;"At least he is using our tax dollars for something beneficial..... # ReplaceCasey2018";;;#;"889624675382382592";https://twitter.com/Danire212/status/889624675382382592
beachydreams22;2017-07-24 19:12;0;0;"@ SenBobCasey you rock https://twitter.com/ronicacleary/status/889617828453679109 …";;@;;"889624389922291712";https://twitter.com/beachydreams22/status/889624389922291712
jsdayjr;2017-07-24 19:12;1;0;"I sure wish you would stop posting these kind of tweets - it doesn't seem to me you know what you are talking about.";;;;"889624266299322371";https://twitter.com/jsdayjr/status/889624266299322371
Hank75394538;2017-07-24 19:11;0;0;"What do the libtard dems and ISIS have in common?...they both want to destroy the great American way of life..";;;;"889624174372769792";https://twitter.com/Hank75394538/status/889624174372769792
Columcaille;2017-07-24 19:11;0;0;"@ SenToomey @ SenBobCasey GOP healthcare vote tomorrow. Where are the hearings, amendments, markups? Do you even know what you're voting on?";;@ @;;"889624047927087109";https://twitter.com/Columcaille/status/889624047927087109
Hank75394538;2017-07-24 19:10;0;1;"Finally a job Bob is qualified for";;;;"889623947867811841";https://twitter.com/Hank75394538/status/889623947867811841
Meg4MJ;2017-07-24 19:07;1;0;"PA loves @ SenBobCasey! # SaveMedicaid # ProtectOurCare # Healthcare # HealthcareBill # KillTheBill # HandsOffMedicarehttps://twitter.com/KeanNatalie/status/889617942308167680 …";;@;# # # # # #;"889623157782532098";https://twitter.com/Meg4MJ/status/889623157782532098
rainescud;2017-07-24 19:05;0;0;"@ SenBobCasey nice touch Senator. I always knew you had class. Thank you for your continuing efforts to strike down repeal and replace.";;@;;"889622684799250432";https://twitter.com/rainescud/status/889622684799250432
hipcinema;2017-07-24 19:05;0;0;"Keep fighting for the # ACA @ SenBobCasey, we ALL need it! https://twitter.com/PONews/status/889606510527033344 …";;@;#;"889622589286621185";https://twitter.com/hipcinema/status/889622589286621185
Traveljunkie213;2017-07-24 19:04;1;4;"Here in PA we have 1 senator who gives a damn, thank you @ SenBobCasey and then there's @ SenToomey who only works for his big $$$$ donors";;@ @;;"889622468083814400";https://twitter.com/Traveljunkie213/status/889622468083814400
ArthritisAshley;2017-07-24 19:04;1;0;"Dear @ PatToomey @ SenToomey : I know I can trust @ SenBobCasey to do the right thing just as @ USRepMikeDoyle did. But will you? # NoRepeal";;@ @ @ @;#;"889622392145932289";https://twitter.com/ArthritisAshley/status/889622392145932289
RedwoodGirl;2017-07-24 19:04;0;1;"That's awesome.";;;;"889622381085556743";https://twitter.com/RedwoodGirl/status/889622381085556743
Hi_IQ_Trump;2017-07-24 19:03;0;0;"Muh Pork.";;;;"889622152676245505";https://twitter.com/Hi_IQ_Trump/status/889622152676245505
XGarritano;2017-07-24 19:03;0;0;"Thank you Senator Casey . @ SenToomey . @ SenBobCasey";;@ @;;"889622116555010048";https://twitter.com/XGarritano/status/889622116555010048
Jcmauch1;2017-07-24 19:02;0;2;"Too bad he doesn't cover my side of the state. Go Bob!";;;;"889621871045603332";https://twitter.com/Jcmauch1/status/889621871045603332
KeanNatalie;2017-07-24 19:02;4;7;"pic.twitter.com/sMXM7SFdbW";;;;"889621772190056449";https://twitter.com/KeanNatalie/status/889621772190056449
Robertm63137709;2017-07-24 19:02;0;2;"And what does it provide, quackery a larceny of unnecessary services nonlifesaving";;;;"889621751155576832";https://twitter.com/Robertm63137709/status/889621751155576832
Imawither;2017-07-24 19:01;0;0;"Senator Casey I hope you know you truly embody a dedicated and caring politician. Thank you for all your efforts to stop Trumpcare.";;;;"889621538097553408";https://twitter.com/Imawither/status/889621538097553408
Robertm63137709;2017-07-24 19:00;0;0;"I'm one of 249 doctors ne of u. s. of 269 nationwide this is how real healthcare not quackery is managed UK healthcare cost impossible";;;;"889621432073932802";https://twitter.com/Robertm63137709/status/889621432073932802
hmc0212;2017-07-24 19:00;0;1;"I called your D.C. Office today to thank you for fighting for our health care but there aren't enough thank you's in the world!!!!";;;;"889621343477665797";https://twitter.com/hmc0212/status/889621343477665797
gizmocha;2017-07-24 18:59;0;0;"3/3 @ BarackObama @ SenBobCasey @ SenWarren @ BarbraStreisand @ sunny:Take power away from THEM&ACA will work to benefit everyone-as it should!";;@ @ @ @ @;;"889621100992360449";https://twitter.com/gizmocha/status/889621100992360449
hmc0212;2017-07-24 18:58;0;0;"There aren't enough thank you's in the world to express my appreciation to you all for fighting for our health care!!!";;;;"889620760746176517";https://twitter.com/hmc0212/status/889620760746176517
Wrknpoor01;2017-07-24 18:57;0;2;"Free stuff =votes";;;;"889620695801528320";https://twitter.com/Wrknpoor01/status/889620695801528320
SchrantzAnnette;2017-07-24 18:56;0;0;"@ SenBobCasey how much did you take from # BigPharma wasn't it more than$200K ?? Fight for your constituents! We want # SinglePayer !!https://twitter.com/ronicacleary/status/889619001952829441 …";;@;# #;"889620394864517121";https://twitter.com/SchrantzAnnette/status/889620394864517121
gizmocha;2017-07-24 18:56;0;0;"2/3 @ BarackObama @ SenBobCasey @ SenWarren @ BarbraStreisand @ sunny:companies putting profit above patient care by increasing premiums&copays!";;@ @ @ @ @;;"889620226081529856";https://twitter.com/gizmocha/status/889620226081529856
floramcg7;2017-07-24 18:55;0;0;"@ SenToomey @ SenBobCasey https://twitter.com/marmel/status/889617684568178688 …";;@ @;;"889620203797192704";https://twitter.com/floramcg7/status/889620203797192704
dphotolawyer;2017-07-24 18:55;0;0;"That's why we need single payer.";;;;"889620130392678404";https://twitter.com/dphotolawyer/status/889620130392678404
sassyshades;2017-07-24 18:55;0;0;"Yep! Higher prem/lesscov/nocov! @ SenCoryGardner @ SenJohnMcCain @ JeffFlake @ SenCapito Do the right thing! # TheBetterDeal Bipartisan a MUST";;@ @ @ @;#;"889620094262935552";https://twitter.com/sassyshades/status/889620094262935552
rev_lou;2017-07-24 18:55;0;0;"Oh. That just tickles my LAST funny bone, Roni. But you knew that.";;;;"889620022989131778";https://twitter.com/rev_lou/status/889620022989131778
Sue_Zee_Que4;2017-07-24 18:54;0;1;"This is amazing.";;;;"889619780306685952";https://twitter.com/Sue_Zee_Que4/status/889619780306685952
Hi_IQ_Trump;2017-07-24 18:53;0;0;"https://mic.com/articles/13057/universal-savings-accounts-the-path-to-freedom-in-health-wealth-and-retirement …";;;;"889619647087218693";https://twitter.com/Hi_IQ_Trump/status/889619647087218693
EllenMorris1222;2017-07-24 18:53;0;12;"What a good man Bob Casey is";;;;"889619618955972609";https://twitter.com/EllenMorris1222/status/889619618955972609
thatgayleftist;2017-07-24 18:53;0;0;"Honestly what a hero";;;;"889619565864419329";https://twitter.com/thatgayleftist/status/889619565864419329
gregyost7777;2017-07-24 18:53;0;1;"I agree with the GO part.";;;;"889619562865537029";https://twitter.com/gregyost7777/status/889619562865537029
UniqueMom444;2017-07-24 18:53;0;1;"What an amazing man!";;;;"889619522612858880";https://twitter.com/UniqueMom444/status/889619522612858880
ChristineMStone;2017-07-24 18:52;0;2;"You're the best @ SenBobCasey # SaveOurCarehttps://twitter.com/ronicacleary/status/889617828453679109 …";;@;#;"889619439884304384";https://twitter.com/ChristineMStone/status/889619439884304384
tommyri52168770;2017-07-24 18:52;0;0;"Let me put this hot greasy pizza on your lap... no worries, you won't feel a thing!";;;;"889619437019639809";https://twitter.com/tommyri52168770/status/889619437019639809
gregyost7777;2017-07-24 18:52;0;1;"He's fighting for insurance companies not Pennsylvanians";;;;"889619405558214657";https://twitter.com/gregyost7777/status/889619405558214657
gizmocha;2017-07-24 18:52;0;0;"1/3 @ BarackObama @ SenBobCasey @ SenWarren @ BarbraStreisand @ sunny:The source of the major problems w ACA are insurance&pharmaceutical";;@ @ @ @ @;;"889619380778266625";https://twitter.com/gizmocha/status/889619380778266625
KatharineHip2;2017-07-24 18:52;0;0;"My heart just grew three sizes.";;;;"889619326176776194";https://twitter.com/KatharineHip2/status/889619326176776194
Samilou29;2017-07-24 18:52;0;0;"That's amazing, thank you for caring @ SenBobCasey";;@;;"889619312872488960";https://twitter.com/Samilou29/status/889619312872488960
BWelkie;2017-07-24 18:51;0;0;". @ RepScottPerry . @ SenBobCasey . @ SenToomey As your constituent, I expect you to understand why you MUST VOTE NO! Please, thank you. @ ACLUhttps://twitter.com/LeeCamp/status/889095166333792256 …";;@ @ @ @;;"889619098614812673";https://twitter.com/BWelkie/status/889619098614812673
shipmetomars;2017-07-24 18:51;0;0;". @ SenBobCasey @ SenToomey millions are counting on you to reject attempts to repeal # ACA & "defund" Planned Parenthood # IStandWithPP";;@ @;# #;"889619068159918081";https://twitter.com/shipmetomars/status/889619068159918081
RonicaCleary;2017-07-24 18:51;254;762;""Go Bob Casey!" as @ SenBobCasey delivers pizza to protestors who do not support GOP efforts to repeal & replace. @ fox5dcpic.twitter.com/eQGX8NVjc8";;@ @;;"889619001952829441";https://twitter.com/RonicaCleary/status/889619001952829441
FaireComments;2017-07-24 18:50;1;1;". @ SenBobCasey bringing pizza to a great full group of demonstrators. # Healthcare # ProtectOurCare @ benwikler @ IndivisibleTeam @ NationalADAPTpic.twitter.com/ON2zeyZWrk";;@ @ @ @;# #;"889618739108483072";https://twitter.com/FaireComments/status/889618739108483072
rickolivieri;2017-07-24 18:48;116;305;". @ SenBobCasey just brought pizzas to those camping out to fight for # Medicaid. # NotAllHeroesWearCapes # SaveTheACApic.twitter.com/QXpK5kPETL";;@;# # #;"889618208742944769";https://twitter.com/rickolivieri/status/889618208742944769
oldsmith22;2017-07-24 18:47;2;4;"@ SenBobCasey shows up to support ADA @saveourmeducaid and # do not kill us protest at senate building # ADAPTandRESISTpic.twitter.com/jvLiwuynIA";;@ @saveourmeducaid;# #;"889617998402736128";https://twitter.com/oldsmith22/status/889617998402736128
KeanNatalie;2017-07-24 18:47;49;110;"@ SenBobCasey Thank you for fighting for our care! # SaveMedicaid # KillTheBill @ NationalADAPTpic.twitter.com/B9UyNMWKdR";;@ @;# #;"889617942308167680";https://twitter.com/KeanNatalie/status/889617942308167680
stanian;2017-07-24 18:46;1;0;"Horrible @ CardinalBCupich @ GioBenitez @ CNNOutFont @ SenBobCasey @ SenToomey @ DavidMuir @ omalleyhttps://twitter.com/liberaltlou/status/889615942568747008 …";;@ @ @ @ @ @ @;;"889617934305439744";https://twitter.com/stanian/status/889617934305439744
RonicaCleary;2017-07-24 18:46;75;223;". @ SenBobCasey delivers pizza to protesters who are opposed to GOP senate bill. @ fox5dcpic.twitter.com/dqMKyIxv7n";;@ @;;"889617828453679109";https://twitter.com/RonicaCleary/status/889617828453679109
KatharineHip2;2017-07-24 18:46;0;0;"He's honestly the best.";;;;"889617715853500422";https://twitter.com/KatharineHip2/status/889617715853500422
stanian;2017-07-24 18:45;0;0;"Horrible @ CardinalBCupich @ GioBenitez @ CNNOutFont @ SenBobCasey @ SenToomey @ DavidMuir @ CardinalSeanhttps://twitter.com/democracynow/status/889606359267889158 …";;@ @ @ @ @ @ @;;"889617540011479040";https://twitter.com/stanian/status/889617540011479040
FarthingKenneth;2017-07-24 18:43;0;1;"Will Bobby exempt himself ?";;;;"889617165317484545";https://twitter.com/FarthingKenneth/status/889617165317484545
don_panzer;2017-07-24 18:43;1;0;"More lies for the soon to be former @ SenBobCasey";;@;;"889617057515536385";https://twitter.com/don_panzer/status/889617057515536385
mcbyrne;2017-07-24 18:43;5;9;"@ SenBobCasey delivering pizza to adapt protesters outside the Russell building. # KillTheBillpic.twitter.com/bUnAiVCm5h";;@;#;"889617045930864646";https://twitter.com/mcbyrne/status/889617045930864646
libraryRN;2017-07-24 18:43;0;0;"@ SenToomey @ PatToomey @ SenBobCasey PLEASE vote no on ACA repeal!!";;@ @ @;;"889617036757938179";https://twitter.com/libraryRN/status/889617036757938179
gregyost7777;2017-07-24 18:42;0;3;"Casey has been lying about healthcare since repeal and replace surfaced";;;;"889616797305118721";https://twitter.com/gregyost7777/status/889616797305118721
Sue_Zee_Que4;2017-07-24 18:42;0;0;"Yes!!!!";;;;"889616791026229248";https://twitter.com/Sue_Zee_Que4/status/889616791026229248
law638;2017-07-24 18:42;0;2;"Sad to say, they brought that upon themselves!";;;;"889616759325679616";https://twitter.com/law638/status/889616759325679616
Pegasis38;2017-07-24 18:41;0;0;"If we had a border wall, would we still have an opioid problem? How many poppy fields exist in the US today?";;;;"889616447177150464";https://twitter.com/Pegasis38/status/889616447177150464
UniqueMom444;2017-07-24 18:39;0;2;"Thank God for @ SenBobCasey";;@;;"889616035476885509";https://twitter.com/UniqueMom444/status/889616035476885509
RjMoffa;2017-07-24 18:33;0;0;"Hey @ SenToomey what office do I call to tell you to vote no tomorrow? @ SenBobCasey will answer the phone but you wont. Very troubling chief.";;@ @;;"889614474193362944";https://twitter.com/RjMoffa/status/889614474193362944
dondereamus;2017-07-24 18:30;0;1;"# ambulance svs in your state need you, @ SenBobCasey! Please co-sponsor S. 967 to help us continue to provide quality # EMS!";;@;# #;"889613871316598784";https://twitter.com/dondereamus/status/889613871316598784
Sue_Zee_Que4;2017-07-24 18:25;0;0;"Thank you, sir.";;;;"889612481492070400";https://twitter.com/Sue_Zee_Que4/status/889612481492070400
TheAngriestPhD;2017-07-24 18:24;0;0;"How does Toomey face himself in the mirror? How does he look anyone in the eye?";;;;"889612359467139072";https://twitter.com/TheAngriestPhD/status/889612359467139072
DGC6074;2017-07-24 18:17;0;0;"Start impeachment - this is getting out of hand -";;;;"889610428464148481";https://twitter.com/DGC6074/status/889610428464148481
QueenResist;2017-07-24 18:16;0;0;"Thank you @ SenBobCasey. Please let us know what else we can do to stop this train wreck of an administration. 19125";;@;;"889610253733687296";https://twitter.com/QueenResist/status/889610253733687296
domsisti;2017-07-24 18:12;0;0;"Cc: @ SenToomey @ SenBobCasey https://twitter.com/jessefferguson/status/889215886141399042 …";;@ @;;"889609376817831936";https://twitter.com/domsisti/status/889609376817831936
Bobaloue1950;2017-07-24 18:12;0;0;"@ SenToomey @ SenBobCasey I would like both of you to vote yes to bring health care to the floor for debate";;@ @;;"889609156805754882";https://twitter.com/Bobaloue1950/status/889609156805754882
CultPerfectMoms;2017-07-24 18:10;1;2;"Now THAT is awesome. Thank you @ SenBobCasey and THANK YOU @ NationalADAPT!!! # ADAPTandRESIST # deathcarehttps://twitter.com/nationaladapt/status/889540052363218945 …";;@ @;# #;"889608693079134208";https://twitter.com/CultPerfectMoms/status/889608693079134208
Roberttimestwo;2017-07-24 18:08;1;1;"@ SenToomey @ SenBobCasey @ SenateGOP the so called Ocare nightmare affects <.5MM the fix? take away from 30MM this is a BS excuse for tax cut";;@ @ @;;"889608200571555841";https://twitter.com/Roberttimestwo/status/889608200571555841
WatchWomens;2017-07-24 18:07;0;1;"**** NOW ACT LIKE YOU "CARE" **** at least give us a SHOW!";;;;"889607998821212160";https://twitter.com/WatchWomens/status/889607998821212160
